id,project_id,repository_id,project_url,name,role
1654,411,11,https://services.fsd.tuni.fi/catalogue/FSD3296,University of Tampere. School of Education,UNKNOWN
1655,411,11,https://services.fsd.tuni.fi/catalogue/FSD3296,Institute for International Cooperation of the German Adult Education Association (DVV International),UNKNOWN
1656,411,11,https://services.fsd.tuni.fi/catalogue/FSD3296,Tallinn University,UNKNOWN
1657,411,11,https://services.fsd.tuni.fi/catalogue/FSD3296,The Aristotle University of Thessaloniki,UNKNOWN
1658,411,11,https://services.fsd.tuni.fi/catalogue/FSD3296,University of Szeged,UNKNOWN
1659,411,11,https://services.fsd.tuni.fi/catalogue/FSD3296,Loughborough University London,UNKNOWN
1660,411,11,https://services.fsd.tuni.fi/catalogue/FSD3296,Social Sciences University of Ankara,UNKNOWN
1661,411,11,https://services.fsd.tuni.fi/catalogue/FSD3296,University College London,UNKNOWN
1662,412,11,https://services.fsd.tuni.fi/catalogue/FSD2810,Maanpuolustustiedotuksen suunnittelukunta (MTS),UNKNOWN
1663,412,11,https://services.fsd.tuni.fi/catalogue/FSD2810,Advisory Board for Defence Information (ABDI),UNKNOWN
1664,413,11,https://services.fsd.tuni.fi/catalogue/FSD2206,"Rautiainen, Pirjo",UNKNOWN
1665,413,11,https://services.fsd.tuni.fi/catalogue/FSD2206,"Rautiainen, Pirjo",UNKNOWN
1666,414,11,https://services.fsd.tuni.fi/catalogue/FSD2632,"Malm, Toni",UNKNOWN
1667,414,11,https://services.fsd.tuni.fi/catalogue/FSD2632,"Malm, Toni",UNKNOWN
1668,415,11,https://services.fsd.tuni.fi/catalogue/FSD3226,"Anttila, Anna",UNKNOWN
1669,415,11,https://services.fsd.tuni.fi/catalogue/FSD3226,"Anttila, Anna",UNKNOWN
1670,416,11,https://services.fsd.tuni.fi/catalogue/FSD2920,"Jansson, Julia",UNKNOWN
1671,416,11,https://services.fsd.tuni.fi/catalogue/FSD2920,"Jansson, Julia",UNKNOWN
1672,417,11,https://services.fsd.tuni.fi/catalogue/FSD2505,"Reunanen, Esa",UNKNOWN
1673,417,11,https://services.fsd.tuni.fi/catalogue/FSD2505,"Kunelius, Risto",UNKNOWN
1674,417,11,https://services.fsd.tuni.fi/catalogue/FSD2505,"Noppari, Elina",UNKNOWN
1675,417,11,https://services.fsd.tuni.fi/catalogue/FSD2505,"Reunanen, Esa",UNKNOWN
1676,417,11,https://services.fsd.tuni.fi/catalogue/FSD2505,"Kunelius, Risto",UNKNOWN
1677,417,11,https://services.fsd.tuni.fi/catalogue/FSD2505,"Noppari, Elina",UNKNOWN
1678,418,11,https://services.fsd.tuni.fi/catalogue/FSD2194,"Rautiainen, Pirjo",UNKNOWN
1679,418,11,https://services.fsd.tuni.fi/catalogue/FSD2194,"Rautiainen, Pirjo",UNKNOWN
1680,419,11,https://services.fsd.tuni.fi/catalogue/FSD2306,"Pulkkinen, Lea",UNKNOWN
1681,419,11,https://services.fsd.tuni.fi/catalogue/FSD2306,"Pulkkinen, Lea",UNKNOWN
1682,420,11,https://services.fsd.tuni.fi/catalogue/FSD2824,Tilastokeskus. Haastattelu- ja tutkimuspalvelut,UNKNOWN
1683,420,11,https://services.fsd.tuni.fi/catalogue/FSD2824,Työ- ja elinkeinoministeriö,UNKNOWN
1684,420,11,https://services.fsd.tuni.fi/catalogue/FSD2824,Statistics Finland. Interview and Survey Services,UNKNOWN
1685,420,11,https://services.fsd.tuni.fi/catalogue/FSD2824,Ministry of Employment and the Economy,UNKNOWN
1686,421,11,https://services.fsd.tuni.fi/catalogue/FSD2531,"Skön, Kirsi",UNKNOWN
1687,421,11,https://services.fsd.tuni.fi/catalogue/FSD2531,"Torkkola, Sinikka",UNKNOWN
1688,421,11,https://services.fsd.tuni.fi/catalogue/FSD2531,"Skön, Kirsi",UNKNOWN
1689,421,11,https://services.fsd.tuni.fi/catalogue/FSD2531,"Torkkola, Sinikka",UNKNOWN
1690,422,11,https://services.fsd.tuni.fi/catalogue/FSD2960,Ulkoasiainministeriö,UNKNOWN
1691,422,11,https://services.fsd.tuni.fi/catalogue/FSD2960,Ministry for Foreign Affairs of Finland,UNKNOWN
1692,423,11,https://services.fsd.tuni.fi/catalogue/FSD3406,Taiteen edistämiskeskus (TAIKE),UNKNOWN
1693,423,11,https://services.fsd.tuni.fi/catalogue/FSD3406,Arts Promotion Centre Finland (TAIKE),UNKNOWN
1694,424,11,https://services.fsd.tuni.fi/catalogue/FSD2955,Tampereen yliopisto. Työelämän tutkimuskeskus,UNKNOWN
1695,424,11,https://services.fsd.tuni.fi/catalogue/FSD2955,University of Tampere. Work Research Center (WRC),UNKNOWN
1696,425,11,https://services.fsd.tuni.fi/catalogue/FSD2617,"Pulkkinen, Lea",UNKNOWN
1697,425,11,https://services.fsd.tuni.fi/catalogue/FSD2617,"Kinnunen, Marja-Liisa",UNKNOWN
1698,425,11,https://services.fsd.tuni.fi/catalogue/FSD2617,"Kokko, Katja",UNKNOWN
1699,425,11,https://services.fsd.tuni.fi/catalogue/FSD2617,"Pulkkinen, Lea",UNKNOWN
1700,425,11,https://services.fsd.tuni.fi/catalogue/FSD2617,"Kinnunen, Marja-Liisa",UNKNOWN
1701,425,11,https://services.fsd.tuni.fi/catalogue/FSD2617,"Kokko, Katja",UNKNOWN
1702,426,11,https://services.fsd.tuni.fi/catalogue/FSD3331,International Social Survey Programme (ISSP),UNKNOWN
1703,426,11,https://services.fsd.tuni.fi/catalogue/FSD3331,"Melin, Harri",UNKNOWN
1704,426,11,https://services.fsd.tuni.fi/catalogue/FSD3331,International Social Survey Programme (ISSP),UNKNOWN
1705,426,11,https://services.fsd.tuni.fi/catalogue/FSD3331,"Melin, Harri",UNKNOWN
1706,427,11,https://services.fsd.tuni.fi/catalogue/FSD3945,"Laes, Tuulikki",UNKNOWN
1707,427,11,https://services.fsd.tuni.fi/catalogue/FSD3945,"Koivisto, Taru-Anneli",UNKNOWN
1708,427,11,https://services.fsd.tuni.fi/catalogue/FSD3945,"Saether, Eva",UNKNOWN
1709,427,11,https://services.fsd.tuni.fi/catalogue/FSD3945,"Laes, Tuulikki",UNKNOWN
1710,427,11,https://services.fsd.tuni.fi/catalogue/FSD3945,"Koivisto, Taru-Anneli",UNKNOWN
1711,427,11,https://services.fsd.tuni.fi/catalogue/FSD3945,"Saether, Eva",UNKNOWN
1712,428,11,https://services.fsd.tuni.fi/catalogue/FSD2142,"Rautiainen, Pirjo",UNKNOWN
1713,428,11,https://services.fsd.tuni.fi/catalogue/FSD2142,"Kasesniemi, Eija-Liisa",UNKNOWN
1714,428,11,https://services.fsd.tuni.fi/catalogue/FSD2142,"Rautiainen, Pirjo",UNKNOWN
1715,428,11,https://services.fsd.tuni.fi/catalogue/FSD2142,"Kasesniemi, Eija-Liisa",UNKNOWN
1716,429,11,https://services.fsd.tuni.fi/catalogue/FSD2307,"Pulkkinen, Lea",UNKNOWN
1717,429,11,https://services.fsd.tuni.fi/catalogue/FSD2307,"Pulkkinen, Lea",UNKNOWN
1718,430,11,https://services.fsd.tuni.fi/catalogue/FSD3391,Suomalaisen Kirjallisuuden Seura. Arkisto,UNKNOWN
1719,430,11,https://services.fsd.tuni.fi/catalogue/FSD3391,"Salmi-Niklander, Kirsti",UNKNOWN
1720,430,11,https://services.fsd.tuni.fi/catalogue/FSD3391,"Pantti, Mervi",UNKNOWN
1721,430,11,https://services.fsd.tuni.fi/catalogue/FSD3391,"Laine, Sofia",UNKNOWN
1722,430,11,https://services.fsd.tuni.fi/catalogue/FSD3391,Finnish Literature Society. Archive,UNKNOWN
1723,430,11,https://services.fsd.tuni.fi/catalogue/FSD3391,"Salmi-Niklander, Kirsti",UNKNOWN
1724,430,11,https://services.fsd.tuni.fi/catalogue/FSD3391,"Pantti, Mervi",UNKNOWN
1725,430,11,https://services.fsd.tuni.fi/catalogue/FSD3391,"Laine, Sofia",UNKNOWN
1726,431,11,https://services.fsd.tuni.fi/catalogue/FSD2691,"Saarnio, Pekka",UNKNOWN
1727,431,11,https://services.fsd.tuni.fi/catalogue/FSD2691,"Saarnio, Pekka",UNKNOWN
1728,432,11,https://services.fsd.tuni.fi/catalogue/FSD3996,"Puuronen, Anne",UNKNOWN
1729,432,11,https://services.fsd.tuni.fi/catalogue/FSD3996,"Tuominen, Tuula",UNKNOWN
1730,432,11,https://services.fsd.tuni.fi/catalogue/FSD3996,"Nyman, Katrina",UNKNOWN
1731,432,11,https://services.fsd.tuni.fi/catalogue/FSD3996,"Lindroos, Sanni",UNKNOWN
1732,432,11,https://services.fsd.tuni.fi/catalogue/FSD3996,"Taipale, Mikko",UNKNOWN
1733,432,11,https://services.fsd.tuni.fi/catalogue/FSD3996,"Puuronen, Anne",UNKNOWN
1734,432,11,https://services.fsd.tuni.fi/catalogue/FSD3996,"Tuominen, Tuula",UNKNOWN
1735,432,11,https://services.fsd.tuni.fi/catalogue/FSD3996,"Nyman, Katrina",UNKNOWN
1736,432,11,https://services.fsd.tuni.fi/catalogue/FSD3996,"Lindroos, Sanni",UNKNOWN
1737,432,11,https://services.fsd.tuni.fi/catalogue/FSD3996,"Taipale, Mikko",UNKNOWN
1738,433,11,https://services.fsd.tuni.fi/catalogue/FSD3079,"Lamminmäki, Suvi",UNKNOWN
1739,433,11,https://services.fsd.tuni.fi/catalogue/FSD3079,"Lamminmäki, Suvi",UNKNOWN
1740,434,11,https://services.fsd.tuni.fi/catalogue/FSD2964,"Karvinen, Juho",UNKNOWN
1741,434,11,https://services.fsd.tuni.fi/catalogue/FSD2964,"Karvinen, Juho",UNKNOWN
1742,435,11,https://services.fsd.tuni.fi/catalogue/FSD3695,"Vähätalo, Lauri",UNKNOWN
1743,435,11,https://services.fsd.tuni.fi/catalogue/FSD3695,"Siukola, Anna",UNKNOWN
1744,435,11,https://services.fsd.tuni.fi/catalogue/FSD3695,"Vähätalo, Lauri",UNKNOWN
1745,435,11,https://services.fsd.tuni.fi/catalogue/FSD3695,"Siukola, Anna",UNKNOWN
1746,436,11,https://services.fsd.tuni.fi/catalogue/FSD2663,Työministeriö,UNKNOWN
1747,436,11,https://services.fsd.tuni.fi/catalogue/FSD2663,Tilastokeskus,UNKNOWN
1748,436,11,https://services.fsd.tuni.fi/catalogue/FSD2663,Ministry of Labour,UNKNOWN
1749,436,11,https://services.fsd.tuni.fi/catalogue/FSD2663,Statistics Finland,UNKNOWN
1750,437,11,https://services.fsd.tuni.fi/catalogue/FSD2742,Tilastokeskus. Haastattelu- ja tutkimuspalvelut,UNKNOWN
1751,437,11,https://services.fsd.tuni.fi/catalogue/FSD2742,Työministeriö,UNKNOWN
1752,437,11,https://services.fsd.tuni.fi/catalogue/FSD2742,Statistics Finland. Interview and Survey Services,UNKNOWN
1753,437,11,https://services.fsd.tuni.fi/catalogue/FSD2742,Ministry of Labour,UNKNOWN
1754,438,11,https://services.fsd.tuni.fi/catalogue/FSD3363,"Serna, Reyver",UNKNOWN
1755,438,11,https://services.fsd.tuni.fi/catalogue/FSD3363,"Serna, Reyver",UNKNOWN
1756,439,11,https://services.fsd.tuni.fi/catalogue/FSD2946,Tilastokeskus. Haastattelu- ja tutkimuspalvelut,UNKNOWN
1757,439,11,https://services.fsd.tuni.fi/catalogue/FSD2946,Työ- ja elinkeinoministeriö,UNKNOWN
1758,439,11,https://services.fsd.tuni.fi/catalogue/FSD2946,Statistics Finland. Interview and Survey Services,UNKNOWN
1759,439,11,https://services.fsd.tuni.fi/catalogue/FSD2946,Ministry of Employment and the Economy,UNKNOWN
1760,440,11,https://services.fsd.tuni.fi/catalogue/FSD2979,"Korhonen, Riitta",UNKNOWN
1761,440,11,https://services.fsd.tuni.fi/catalogue/FSD2979,"Lappalainen, Hanna",UNKNOWN
1762,440,11,https://services.fsd.tuni.fi/catalogue/FSD2979,"Korhonen, Riitta",UNKNOWN
1763,440,11,https://services.fsd.tuni.fi/catalogue/FSD2979,"Lappalainen, Hanna",UNKNOWN
1764,441,11,https://services.fsd.tuni.fi/catalogue/FSD2780,"Palukka, Hannele",UNKNOWN
1765,441,11,https://services.fsd.tuni.fi/catalogue/FSD2780,"Auvinen, Petra",UNKNOWN
1766,441,11,https://services.fsd.tuni.fi/catalogue/FSD2780,"Tiilikka, Tiina",UNKNOWN
1767,441,11,https://services.fsd.tuni.fi/catalogue/FSD2780,"Palukka, Hannele",UNKNOWN
1768,441,11,https://services.fsd.tuni.fi/catalogue/FSD2780,"Auvinen, Petra",UNKNOWN
1769,441,11,https://services.fsd.tuni.fi/catalogue/FSD2780,"Tiilikka, Tiina",UNKNOWN
1770,442,11,https://services.fsd.tuni.fi/catalogue/FSD3608,Suomalaisen Kirjallisuuden Seura (SKS). Arkisto,UNKNOWN
1771,442,11,https://services.fsd.tuni.fi/catalogue/FSD3608,"Vahtikari, Tanja",UNKNOWN
1772,442,11,https://services.fsd.tuni.fi/catalogue/FSD3608,Finnish Literature Society. Archive,UNKNOWN
1773,442,11,https://services.fsd.tuni.fi/catalogue/FSD3608,"Vahtikari, Tanja",UNKNOWN
1774,443,11,https://services.fsd.tuni.fi/catalogue/FSD2527,Nuorisoasiain neuvottelukunta (Nuora),UNKNOWN
1775,443,11,https://services.fsd.tuni.fi/catalogue/FSD2527,Nuorisotutkimusseura. Nuorisotutkimusverkosto,UNKNOWN
1776,443,11,https://services.fsd.tuni.fi/catalogue/FSD2527,Opetusministeriö. Taiteen keskustoimikunta,UNKNOWN
1777,443,11,https://services.fsd.tuni.fi/catalogue/FSD2527,Advisory Council for Youth Affairs (Nuora),UNKNOWN
1778,443,11,https://services.fsd.tuni.fi/catalogue/FSD2527,Finnish Youth Research Society. Finnish Youth Research Network,UNKNOWN
1779,443,11,https://services.fsd.tuni.fi/catalogue/FSD2527,Ministry of Education. Arts Council of Finland,UNKNOWN
1780,444,11,https://services.fsd.tuni.fi/catalogue/FSD2463,"Jowell, Roger",UNKNOWN
1781,444,11,https://services.fsd.tuni.fi/catalogue/FSD2463,ESS Central Coordinating Team,UNKNOWN
1782,444,11,https://services.fsd.tuni.fi/catalogue/FSD2463,"Ervasti, Heikki",UNKNOWN
1783,444,11,https://services.fsd.tuni.fi/catalogue/FSD2463,"Jowell, Roger",UNKNOWN
1784,444,11,https://services.fsd.tuni.fi/catalogue/FSD2463,ESS Central Coordinating Team,UNKNOWN
1785,444,11,https://services.fsd.tuni.fi/catalogue/FSD2463,"Ervasti, Heikki",UNKNOWN
1786,445,11,https://services.fsd.tuni.fi/catalogue/FSD3768,"Oksanen, Atte",UNKNOWN
1787,445,11,https://services.fsd.tuni.fi/catalogue/FSD3768,"Kaakinen, Markus",UNKNOWN
1788,445,11,https://services.fsd.tuni.fi/catalogue/FSD3768,"Sirola, Anu",UNKNOWN
1789,445,11,https://services.fsd.tuni.fi/catalogue/FSD3768,"Savolainen, Iina",UNKNOWN
1790,445,11,https://services.fsd.tuni.fi/catalogue/FSD3768,"Zych, Izabela",UNKNOWN
1791,445,11,https://services.fsd.tuni.fi/catalogue/FSD3768,"Oksanen, Atte",UNKNOWN
1792,445,11,https://services.fsd.tuni.fi/catalogue/FSD3768,"Kaakinen, Markus",UNKNOWN
1793,445,11,https://services.fsd.tuni.fi/catalogue/FSD3768,"Sirola, Anu",UNKNOWN
1794,445,11,https://services.fsd.tuni.fi/catalogue/FSD3768,"Savolainen, Iina",UNKNOWN
1795,445,11,https://services.fsd.tuni.fi/catalogue/FSD3768,"Zych, Izabela",UNKNOWN
1796,446,11,https://services.fsd.tuni.fi/catalogue/FSD2664,Työministeriö,UNKNOWN
1797,446,11,https://services.fsd.tuni.fi/catalogue/FSD2664,Tilastokeskus,UNKNOWN
1798,446,11,https://services.fsd.tuni.fi/catalogue/FSD2664,Ministry of Labour,UNKNOWN
1799,446,11,https://services.fsd.tuni.fi/catalogue/FSD2664,Statistics Finland,UNKNOWN
1800,447,11,https://services.fsd.tuni.fi/catalogue/FSD1010,Suomen Gallup,UNKNOWN
1801,447,11,https://services.fsd.tuni.fi/catalogue/FSD1010,Helsingin yliopisto. Yleisen valtio-opin laitos,UNKNOWN
1802,447,11,https://services.fsd.tuni.fi/catalogue/FSD1010,Gallup Finland,UNKNOWN
1803,447,11,https://services.fsd.tuni.fi/catalogue/FSD1010,University of Helsinki. Department of Political Science,UNKNOWN
1804,448,11,https://services.fsd.tuni.fi/catalogue/FSD3302,Tampereen yliopisto. Kasvatustieteiden yksikkö,UNKNOWN
1805,448,11,https://services.fsd.tuni.fi/catalogue/FSD3302,Institute for International Cooperation of the German Adult Education Association (DVV International),UNKNOWN
1806,448,11,https://services.fsd.tuni.fi/catalogue/FSD3302,Tallinn University,UNKNOWN
1807,448,11,https://services.fsd.tuni.fi/catalogue/FSD3302,The Aristotle University of Thessaloniki,UNKNOWN
1808,448,11,https://services.fsd.tuni.fi/catalogue/FSD3302,University of Szeged,UNKNOWN
1809,448,11,https://services.fsd.tuni.fi/catalogue/FSD3302,Loughborough University London,UNKNOWN
1810,448,11,https://services.fsd.tuni.fi/catalogue/FSD3302,Social Sciences University of Ankara,UNKNOWN
1811,448,11,https://services.fsd.tuni.fi/catalogue/FSD3302,University College London,UNKNOWN
1812,448,11,https://services.fsd.tuni.fi/catalogue/FSD3302,University of Tampere. School of Education,UNKNOWN
1813,448,11,https://services.fsd.tuni.fi/catalogue/FSD3302,Institute for International Cooperation of the German Adult Education Association (DVV International),UNKNOWN
1814,448,11,https://services.fsd.tuni.fi/catalogue/FSD3302,Tallinn University,UNKNOWN
1815,448,11,https://services.fsd.tuni.fi/catalogue/FSD3302,The Aristotle University of Thessaloniki,UNKNOWN
1816,448,11,https://services.fsd.tuni.fi/catalogue/FSD3302,University of Szeged,UNKNOWN
1817,448,11,https://services.fsd.tuni.fi/catalogue/FSD3302,Loughborough University London,UNKNOWN
1818,448,11,https://services.fsd.tuni.fi/catalogue/FSD3302,Social Sciences University of Ankara,UNKNOWN
1819,448,11,https://services.fsd.tuni.fi/catalogue/FSD3302,University College London,UNKNOWN
1820,449,11,https://services.fsd.tuni.fi/catalogue/FSD2580,"Kerkkänen, Paavo",UNKNOWN
1821,449,11,https://services.fsd.tuni.fi/catalogue/FSD2580,"Kerkkänen, Paavo",UNKNOWN
1822,450,11,https://services.fsd.tuni.fi/catalogue/FSD2745,Tilastokeskus. Haastattelu- ja tutkimuspalvelut,UNKNOWN
1823,450,11,https://services.fsd.tuni.fi/catalogue/FSD2745,Työministeriö,UNKNOWN
1824,450,11,https://services.fsd.tuni.fi/catalogue/FSD2745,Statistics Finland. Interview and Survey Services,UNKNOWN
1825,450,11,https://services.fsd.tuni.fi/catalogue/FSD2745,Ministry of Labour,UNKNOWN
1826,451,11,https://services.fsd.tuni.fi/catalogue/FSD2786,"Pulkkinen, Lea",UNKNOWN
1827,451,11,https://services.fsd.tuni.fi/catalogue/FSD2786,"Kinnunen, Marja-Liisa",UNKNOWN
1828,451,11,https://services.fsd.tuni.fi/catalogue/FSD2786,"Kokko, Katja",UNKNOWN
1829,451,11,https://services.fsd.tuni.fi/catalogue/FSD2786,"Pulkkinen, Lea",UNKNOWN
1830,451,11,https://services.fsd.tuni.fi/catalogue/FSD2786,"Kinnunen, Marja-Liisa",UNKNOWN
1831,451,11,https://services.fsd.tuni.fi/catalogue/FSD2786,"Kokko, Katja",UNKNOWN
1832,452,11,https://services.fsd.tuni.fi/catalogue/FSD2776,"Kekkonen, Kari",UNKNOWN
1833,452,11,https://services.fsd.tuni.fi/catalogue/FSD2776,"Kekkonen, Kari",UNKNOWN
1834,453,11,https://services.fsd.tuni.fi/catalogue/FSD3096,"Kotilainen, Sirkku",UNKNOWN
1835,453,11,https://services.fsd.tuni.fi/catalogue/FSD3096,"Kotilainen, Sirkku",UNKNOWN
1836,454,11,https://services.fsd.tuni.fi/catalogue/FSD2197,"Kasesniemi, Eija-Liisa",UNKNOWN
1837,454,11,https://services.fsd.tuni.fi/catalogue/FSD2197,"Kasesniemi, Eija-Liisa",UNKNOWN
1838,455,11,https://services.fsd.tuni.fi/catalogue/FSD3974,Suomalaisen Kirjallisuuden Seura (SKS). Arkisto,UNKNOWN
1839,455,11,https://services.fsd.tuni.fi/catalogue/FSD3974,Finnish Literature Society. Archive,UNKNOWN
1840,456,11,https://services.fsd.tuni.fi/catalogue/FSD3214,"Annala, Johanna",UNKNOWN
1841,456,11,https://services.fsd.tuni.fi/catalogue/FSD3214,"Mäkinen, Marita",UNKNOWN
1842,456,11,https://services.fsd.tuni.fi/catalogue/FSD3214,"Annala, Johanna",UNKNOWN
1843,456,11,https://services.fsd.tuni.fi/catalogue/FSD3214,"Mäkinen, Marita",UNKNOWN
1844,457,11,https://services.fsd.tuni.fi/catalogue/FSD3571,"Grönlund, Kimmo",UNKNOWN
1845,457,11,https://services.fsd.tuni.fi/catalogue/FSD3571,"Herne, Kaisa",UNKNOWN
1846,457,11,https://services.fsd.tuni.fi/catalogue/FSD3571,"Jäske, Maija",UNKNOWN
1847,457,11,https://services.fsd.tuni.fi/catalogue/FSD3571,"Grönlund, Kimmo",UNKNOWN
1848,457,11,https://services.fsd.tuni.fi/catalogue/FSD3571,"Herne, Kaisa",UNKNOWN
1849,457,11,https://services.fsd.tuni.fi/catalogue/FSD3571,"Jäske, Maija",UNKNOWN
1850,458,11,https://services.fsd.tuni.fi/catalogue/FSD3939,Pelastusopisto,UNKNOWN
1851,458,11,https://services.fsd.tuni.fi/catalogue/FSD3939,Emergency Services College,UNKNOWN
1852,459,11,https://services.fsd.tuni.fi/catalogue/FSD3910,"Viita-aho, Mari",UNKNOWN
1853,459,11,https://services.fsd.tuni.fi/catalogue/FSD3910,"Marti, Aleksi",UNKNOWN
1854,459,11,https://services.fsd.tuni.fi/catalogue/FSD3910,"Viita-aho, Mari 0000-0002-3796-5004",UNKNOWN
1855,459,11,https://services.fsd.tuni.fi/catalogue/FSD3910,"Marti, Aleksi",UNKNOWN
1856,460,11,https://services.fsd.tuni.fi/catalogue/FSD3359,"Virrankari, Lotta",UNKNOWN
1857,460,11,https://services.fsd.tuni.fi/catalogue/FSD3359,"Virrankari, Lotta",UNKNOWN
1858,461,11,https://services.fsd.tuni.fi/catalogue/FSD1019,"Borg, Sami",UNKNOWN
1859,461,11,https://services.fsd.tuni.fi/catalogue/FSD1019,"Borg, Sami",UNKNOWN
1860,462,11,https://services.fsd.tuni.fi/catalogue/FSD2661,Työministeriö,UNKNOWN
1861,462,11,https://services.fsd.tuni.fi/catalogue/FSD2661,Tilastokeskus,UNKNOWN
1862,462,11,https://services.fsd.tuni.fi/catalogue/FSD2661,Ministry of Labour,UNKNOWN
1863,462,11,https://services.fsd.tuni.fi/catalogue/FSD2661,Statistics Finland,UNKNOWN
1864,463,11,https://services.fsd.tuni.fi/catalogue/FSD1325,"Kujala, Erkki",UNKNOWN
1865,463,11,https://services.fsd.tuni.fi/catalogue/FSD1325,"Kujala, Erkki",UNKNOWN
1866,464,11,https://services.fsd.tuni.fi/catalogue/FSD2653,"Borg, Sami",UNKNOWN
1867,464,11,https://services.fsd.tuni.fi/catalogue/FSD2653,"Grönlund, Kimmo",UNKNOWN
1868,464,11,https://services.fsd.tuni.fi/catalogue/FSD2653,"Borg, Sami",UNKNOWN
1869,464,11,https://services.fsd.tuni.fi/catalogue/FSD2653,"Grönlund, Kimmo",UNKNOWN
1870,465,11,https://services.fsd.tuni.fi/catalogue/FSD2845,Tampere Praksis,UNKNOWN
1871,465,11,https://services.fsd.tuni.fi/catalogue/FSD2845,Tampere Praksis Project,UNKNOWN
1872,466,11,https://services.fsd.tuni.fi/catalogue/FSD3954,"Pahikkala, Matilda",UNKNOWN
1873,466,11,https://services.fsd.tuni.fi/catalogue/FSD3954,"Pahikkala, Matilda",UNKNOWN
1874,467,11,https://services.fsd.tuni.fi/catalogue/FSD2101,"Pulkkinen, Lea",UNKNOWN
1875,467,11,https://services.fsd.tuni.fi/catalogue/FSD2101,"Pulkkinen, Lea",UNKNOWN
1876,468,11,https://services.fsd.tuni.fi/catalogue/FSD3876,"Leinonen, Susanna",UNKNOWN
1877,468,11,https://services.fsd.tuni.fi/catalogue/FSD3876,"Leinonen, Susanna",UNKNOWN
1878,469,11,https://services.fsd.tuni.fi/catalogue/FSD3732,"Isola, Anna-Maria",UNKNOWN
1879,469,11,https://services.fsd.tuni.fi/catalogue/FSD3732,"Rajala, Toni",UNKNOWN
1880,469,11,https://services.fsd.tuni.fi/catalogue/FSD3732,"Kallio, Johanna",UNKNOWN
1881,469,11,https://services.fsd.tuni.fi/catalogue/FSD3732,"Isola, Anna-Maria",UNKNOWN
1882,469,11,https://services.fsd.tuni.fi/catalogue/FSD3732,"Rajala, Toni",UNKNOWN
1883,469,11,https://services.fsd.tuni.fi/catalogue/FSD3732,"Kallio, Johanna",UNKNOWN
1884,470,11,https://services.fsd.tuni.fi/catalogue/FSD3069,Mediakasvatusseura ry,UNKNOWN
1885,470,11,https://services.fsd.tuni.fi/catalogue/FSD3069,Finnish Society on Media Education,UNKNOWN
1886,471,11,https://services.fsd.tuni.fi/catalogue/FSD3956,"Rouhe, Ninna",UNKNOWN
1887,471,11,https://services.fsd.tuni.fi/catalogue/FSD3956,"Rautamaa, Heli",UNKNOWN
1888,471,11,https://services.fsd.tuni.fi/catalogue/FSD3956,"Rouhe, Ninna",UNKNOWN
1889,471,11,https://services.fsd.tuni.fi/catalogue/FSD3956,"Rautamaa, Heli",UNKNOWN
1890,472,11,https://services.fsd.tuni.fi/catalogue/FSD3519,Humanistinen ammattikorkeakoulu (HUMAK),UNKNOWN
1891,472,11,https://services.fsd.tuni.fi/catalogue/FSD3519,"Hakoluoto, Tanja",UNKNOWN
1892,472,11,https://services.fsd.tuni.fi/catalogue/FSD3519,HUMAK University of Applied Sciences,UNKNOWN
1893,472,11,https://services.fsd.tuni.fi/catalogue/FSD3519,"Hakoluoto, Tanja",UNKNOWN
1894,473,11,https://services.fsd.tuni.fi/catalogue/FSD1249,"Suominen, Petteri",UNKNOWN
1895,473,11,https://services.fsd.tuni.fi/catalogue/FSD1249,"Suominen, Petteri",UNKNOWN
1896,474,11,https://services.fsd.tuni.fi/catalogue/FSD2299,"Vuolteenaho, Jani",UNKNOWN
1897,474,11,https://services.fsd.tuni.fi/catalogue/FSD2299,"Vuolteenaho, Jani",UNKNOWN
1898,475,11,https://services.fsd.tuni.fi/catalogue/FSD3476,Itä-Suomen yliopisto. Yhteiskuntatieteiden laitos,UNKNOWN
1899,475,11,https://services.fsd.tuni.fi/catalogue/FSD3476,University of Eastern Finland. Department of Social Sciences,UNKNOWN
1900,476,11,https://services.fsd.tuni.fi/catalogue/FSD2781,"Tiilikka, Tiina",UNKNOWN
1901,476,11,https://services.fsd.tuni.fi/catalogue/FSD2781,"Palukka, Hannele",UNKNOWN
1902,476,11,https://services.fsd.tuni.fi/catalogue/FSD2781,"Tolkki, Helena",UNKNOWN
1903,476,11,https://services.fsd.tuni.fi/catalogue/FSD2781,"Tiilikka, Tiina",UNKNOWN
1904,476,11,https://services.fsd.tuni.fi/catalogue/FSD2781,"Palukka, Hannele",UNKNOWN
1905,476,11,https://services.fsd.tuni.fi/catalogue/FSD2781,"Tolkki, Helena",UNKNOWN
1906,477,11,https://services.fsd.tuni.fi/catalogue/FSD2221,"Räty, Reetta",UNKNOWN
1907,477,11,https://services.fsd.tuni.fi/catalogue/FSD2221,"Räty, Reetta",UNKNOWN
1908,478,11,https://services.fsd.tuni.fi/catalogue/FSD3545,"Karhulahti, Veli-Matti",UNKNOWN
1909,478,11,https://services.fsd.tuni.fi/catalogue/FSD3545,"Nerg, Henri",UNKNOWN
1910,478,11,https://services.fsd.tuni.fi/catalogue/FSD3545,"Päivinen, Antti",UNKNOWN
1911,478,11,https://services.fsd.tuni.fi/catalogue/FSD3545,"Karhulahti, Veli-Matti",UNKNOWN
