id,project_id,repository_id,repository_url,project_url,file_name,file_type,status
337,337,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1004,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
338,338,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1297,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
339,339,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2590,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
340,340,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2204,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
341,341,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3020,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
342,342,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2777,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
343,343,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3394,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
344,344,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3458,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
345,345,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2034,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
346,346,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3511,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
347,347,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3947,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
348,348,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3321,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
349,349,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2887,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
350,350,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3734,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
351,351,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2566,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
352,352,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2517,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
353,353,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2234,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
354,354,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2198,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
355,355,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3735,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
356,356,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2551,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
357,357,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3040,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
358,358,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3750,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
359,359,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1012,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
360,360,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3798,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
361,361,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2690,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
362,362,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2844,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
363,363,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3467,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
364,364,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3368,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
365,365,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3465,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
366,366,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3140,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
367,367,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1119,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
368,368,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3000,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
369,369,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2323,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
370,370,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2584,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
371,371,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2997,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
372,372,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3895,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
373,373,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2512,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
374,374,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2926,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
375,375,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3525,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
376,376,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3838,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
377,377,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3064,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
378,378,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD4038,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
379,379,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3208,FSD3208.zip,zip,FAILED_LOGIN_REQUIRED
380,380,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1222,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
381,381,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3365,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
382,382,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2144,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
383,383,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3693,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
384,384,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3126,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
385,385,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3653,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
386,386,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3244,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
387,387,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2775,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
388,388,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2815,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
389,389,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2360,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
390,390,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3362,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
391,391,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3304,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
392,392,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2660,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
393,393,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2748,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
394,394,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2359,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
395,395,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3655,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
396,396,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3154,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
397,397,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3617,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
398,398,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD4016,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
399,399,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2768,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
400,400,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3538,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
401,401,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3437,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
402,402,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2395,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
403,403,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3584,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
404,404,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1282,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
405,405,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3375,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
406,406,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3289,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
407,407,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3267,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
408,408,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2714,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
409,409,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3760,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
410,410,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2692,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
411,411,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3296,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
412,412,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2810,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
413,413,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2206,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
414,414,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2632,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
415,415,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3226,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
416,416,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2920,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
417,417,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2505,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
418,418,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2194,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
419,419,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2306,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
420,420,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2824,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
421,421,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2531,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
422,422,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2960,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
423,423,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3406,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
424,424,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2955,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
425,425,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2617,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
426,426,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3331,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
427,427,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3945,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
428,428,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2142,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
429,429,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2307,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
430,430,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3391,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
431,431,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2691,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
432,432,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3996,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
433,433,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3079,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
434,434,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2964,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
435,435,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3695,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
436,436,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2663,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
437,437,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2742,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
438,438,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3363,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
439,439,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2946,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
440,440,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2979,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
441,441,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2780,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
442,442,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3608,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
443,443,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2527,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
444,444,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2463,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
445,445,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3768,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
446,446,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2664,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
447,447,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1010,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
448,448,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3302,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
449,449,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2580,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
450,450,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2745,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
451,451,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2786,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
452,452,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2776,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
453,453,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3096,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
454,454,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2197,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
455,455,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3974,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
456,456,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3214,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
457,457,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3571,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
458,458,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3939,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
459,459,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3910,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
460,460,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3359,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
461,461,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1019,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
462,462,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2661,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
463,463,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1325,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
464,464,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2653,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
465,465,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2845,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
466,466,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3954,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
467,467,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2101,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
468,468,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3876,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
469,469,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3732,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
470,470,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3069,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
471,471,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3956,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
472,472,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3519,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
473,473,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1249,FSD1249.zip,zip,FAILED_LOGIN_REQUIRED
474,474,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2299,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
475,475,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3476,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
476,476,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2781,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
477,477,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2221,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
478,478,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3545,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
479,479,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2885,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
480,480,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3696,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
481,481,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3972,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
482,482,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2318,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
483,483,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2843,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
484,484,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2667,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
485,485,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2387,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
486,486,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3940,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
487,487,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2656,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
488,488,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1110,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
489,489,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2884,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
490,490,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2253,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
491,491,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3892,FSD3892.zip,zip,FAILED_LOGIN_REQUIRED
492,492,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2746,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
493,493,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3145,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
494,494,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2888,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
495,495,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3705,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
496,496,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3576,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
497,497,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD4024,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
498,498,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2182,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
499,499,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3385,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
500,500,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3858,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
501,501,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2913,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
502,502,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2717,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
503,503,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3295,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
504,504,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2666,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
505,505,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3225,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
506,506,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3850,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
